city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Malonty,48.6862,14.5768,Czechia,CZ,Jihočeský Kraj,,1382,1382
Tasovice,48.8361,16.1556,Czechia,CZ,Jihomoravský Kraj,,1379,1379
Dolní Studénky,49.9351,16.9711,Czechia,CZ,Olomoucký Kraj,,1378,1378
Letonice,49.1773,16.9591,Czechia,CZ,Jihomoravský Kraj,,1377,1377
Loučeň,50.2854,15.0206,Czechia,CZ,Středočeský Kraj,,1375,1375
Bukovec,49.5511,18.8269,Czechia,CZ,Moravskoslezský Kraj,,1374,1374
Babice nad Svitavou,49.2833,16.6961,Czechia,CZ,Jihomoravský Kraj,,1373,1373
Kunčina,49.7946,16.6277,Czechia,CZ,Pardubický Kraj,,1373,1373
Nedašov,49.1078,18.0704,Czechia,CZ,Zlínský Kraj,,1372,1372
Okrouhlice,49.6300,15.4909,Czechia,CZ,Vysočina,,1371,1371
Řečany nad Labem,50.0359,15.4774,Czechia,CZ,Pardubický Kraj,,1370,1370
Brniště,50.7293,14.7035,Czechia,CZ,Liberecký Kraj,,1370,1370
Pustá Polom,49.8492,17.9979,Czechia,CZ,Moravskoslezský Kraj,,1369,1369
Ráječko,49.3940,16.6450,Czechia,CZ,Jihomoravský Kraj,,1367,1367
Losiná,49.6693,13.4484,Czechia,CZ,Plzeňský Kraj,,1366,1366
Kněžice,49.2708,15.6722,Czechia,CZ,Vysočina,,1363,1363
Žleby,49.8896,15.4886,Czechia,CZ,Středočeský Kraj,,1361,1361
Doloplazy,49.5672,17.4115,Czechia,CZ,Olomoucký Kraj,,1360,1360
Polepy,50.5057,14.2646,Czechia,CZ,Ústecký Kraj,,1359,1359
Lomnice,50.2119,12.6328,Czechia,CZ,Karlovarský Kraj,,1358,1358
Nosislav,49.0138,16.6543,Czechia,CZ,Jihomoravský Kraj,,1358,1358
Šimonovice,50.7064,15.0527,Czechia,CZ,Liberecký Kraj,,1357,1357
Kosova Hora,49.6542,14.4718,Czechia,CZ,Středočeský Kraj,,1357,1357
Darkovice,49.9359,18.2222,Czechia,CZ,Moravskoslezský Kraj,,1356,1356
Chotětov,50.3375,14.8016,Czechia,CZ,Středočeský Kraj,,1356,1356
Chřibská,50.8633,14.4831,Czechia,CZ,Ústecký Kraj,,1356,1356
Velký Újezd,49.5786,17.4835,Czechia,CZ,Olomoucký Kraj,,1355,1355
Viničné Šumice,49.2136,16.8254,Czechia,CZ,Jihomoravský Kraj,,1354,1354
Holasovice,49.9984,17.8085,Czechia,CZ,Moravskoslezský Kraj,,1354,1354
Březnice,49.1864,17.6628,Czechia,CZ,Zlínský Kraj,,1353,1353
Ostroměř,50.3725,15.5496,Czechia,CZ,Královéhradecký Kraj,,1353,1353
Brantice,50.0635,17.6292,Czechia,CZ,Moravskoslezský Kraj,,1353,1353
Bradlec,50.4514,14.9103,Czechia,CZ,Středočeský Kraj,,1352,1352
Černčice,50.3615,13.8453,Czechia,CZ,Ústecký Kraj,,1352,1352
Nové Veselí,49.5198,15.9086,Czechia,CZ,Vysočina,,1352,1352
Klenčí pod Čerchovem,49.4350,12.8148,Czechia,CZ,Plzeňský Kraj,,1351,1351
Břežany nad Ohří,50.4537,14.1455,Czechia,CZ,Ústecký Kraj,,1350,1350
Sepekov,49.4287,14.4182,Czechia,CZ,Jihočeský Kraj,,1350,1350
Dolní Třebonín,48.8555,14.4097,Czechia,CZ,Jihočeský Kraj,,1348,1348
Horní Lideč,49.1812,18.0610,Czechia,CZ,Zlínský Kraj,,1347,1347
Řevničov,50.1850,13.8083,Czechia,CZ,Středočeský Kraj,,1347,1347
Petrovice,49.5543,14.3374,Czechia,CZ,Středočeský Kraj,,1347,1347
Bílá Třemešná,50.4447,15.7411,Czechia,CZ,Královéhradecký Kraj,,1346,1346
Lubenec,50.1322,13.3133,Czechia,CZ,Ústecký Kraj,,1346,1346
Petrov,48.8820,17.2781,Czechia,CZ,Jihomoravský Kraj,,1345,1345
Herálec,49.6890,15.9944,Czechia,CZ,Vysočina,,1343,1343
Mohelno,49.1142,16.1902,Czechia,CZ,Vysočina,,1341,1341
Semice,50.1642,14.8715,Czechia,CZ,Středočeský Kraj,,1340,1340
Roudné,48.9350,14.4874,Czechia,CZ,Jihočeský Kraj,,1338,1338
Katovice,49.2736,13.8304,Czechia,CZ,Jihočeský Kraj,,1338,1338
Harrachov,50.7721,15.4315,Czechia,CZ,Liberecký Kraj,,1335,1335
Dolní Čermná,49.9796,16.5648,Czechia,CZ,Pardubický Kraj,,1334,1334
Habry,49.7561,15.4849,Czechia,CZ,Vysočina,,1334,1334
Drnovice,49.4693,16.5423,Czechia,CZ,Jihomoravský Kraj,,1332,1332
Višňova,50.9667,15.0251,Czechia,CZ,Liberecký Kraj,,1331,1331
Radomyšl,49.3164,13.9303,Czechia,CZ,Jihočeský Kraj,,1329,1329
Rybitví,50.0602,15.7048,Czechia,CZ,Pardubický Kraj,,1328,1328
Církvice,49.9457,15.3351,Czechia,CZ,Středočeský Kraj,,1328,1328
Lochovice,49.8533,13.9813,Czechia,CZ,Středočeský Kraj,,1328,1328
Čelechovice na Hané,49.5163,17.0938,Czechia,CZ,Olomoucký Kraj,,1326,1326
Tvarožná,49.1918,16.7715,Czechia,CZ,Jihomoravský Kraj,,1326,1326
Nová Ves,50.0522,15.1445,Czechia,CZ,Středočeský Kraj,,1326,1326
Dlouhá Třebová,49.9404,16.4233,Czechia,CZ,Pardubický Kraj,,1326,1326
Bernartice,49.3690,14.3810,Czechia,CZ,Jihočeský Kraj,,1326,1326
Těšetice,49.5932,17.1261,Czechia,CZ,Olomoucký Kraj,,1324,1324
Dobřív,49.7158,13.6869,Czechia,CZ,Plzeňský Kraj,,1323,1323
Frymburk,48.6610,14.1656,Czechia,CZ,Jihočeský Kraj,,1321,1321
Příkazy,49.6436,17.1434,Czechia,CZ,Olomoucký Kraj,,1320,1320
Babice,50.0081,14.7159,Czechia,CZ,Středočeský Kraj,,1318,1318
Háj u Duchcova,50.6309,13.7127,Czechia,CZ,Ústecký Kraj,,1318,1318
Železnice,50.4728,15.3847,Czechia,CZ,Královéhradecký Kraj,,1318,1318
Brandýs nad Orlicí,50.0020,16.2853,Czechia,CZ,Pardubický Kraj,,1316,1316
Dolní Rychnov,50.1647,12.6452,Czechia,CZ,Karlovarský Kraj,,1316,1316
Křepice,48.9999,16.7199,Czechia,CZ,Jihomoravský Kraj,,1316,1316
Kasejovice,49.4628,13.7406,Czechia,CZ,Plzeňský Kraj,,1316,1316
Řitka,49.8946,14.2993,Czechia,CZ,Středočeský Kraj,,1315,1315
Nedvědice,49.4570,16.3341,Czechia,CZ,Vysočina,,1314,1314
Dobratice,49.6604,18.4923,Czechia,CZ,Moravskoslezský Kraj,,1312,1312
Olbramovice Ves,49.6673,14.6395,Czechia,CZ,Středočeský Kraj,,1312,1312
Moravičany,49.7570,16.9605,Czechia,CZ,Olomoucký Kraj,,1311,1311
Hlohovec,48.7740,16.7623,Czechia,CZ,Jihomoravský Kraj,,1307,1307
Bořetice,48.9130,16.8531,Czechia,CZ,Jihomoravský Kraj,,1306,1306
Křinec,50.2645,15.1379,Czechia,CZ,Středočeský Kraj,,1306,1306
Žihle,50.0450,13.3751,Czechia,CZ,Plzeňský Kraj,,1302,1302
Paseka,49.7965,17.2228,Czechia,CZ,Olomoucký Kraj,,1301,1301
Vápenná,50.2834,17.0977,Czechia,CZ,Olomoucký Kraj,,1301,1301
Sadov,50.2672,12.8972,Czechia,CZ,Karlovarský Kraj,,1299,1299
Pecka,50.4804,15.6083,Czechia,CZ,Královéhradecký Kraj,,1298,1298
Miřetice,49.8418,15.8855,Czechia,CZ,Pardubický Kraj,,1297,1297
Hvozdná,49.2485,17.7516,Czechia,CZ,Zlínský Kraj,,1296,1296
Otaslavice,49.3883,17.0711,Czechia,CZ,Olomoucký Kraj,,1295,1295
Jeneč,50.0874,14.2149,Czechia,CZ,Středočeský Kraj,,1293,1293
Vochov,49.7571,13.2787,Czechia,CZ,Plzeňský Kraj,,1291,1291
Rovensko pod Troskami,50.5354,15.2595,Czechia,CZ,Liberecký Kraj,,1291,1291
Osek nad Bečvou,49.5112,17.5283,Czechia,CZ,Olomoucký Kraj,,1291,1291
Bořitov,49.4251,16.5912,Czechia,CZ,Jihomoravský Kraj,,1290,1290
Únanov,48.9009,16.0635,Czechia,CZ,Jihomoravský Kraj,,1290,1290
Vysoké nad Jizerou,50.6856,15.4016,Czechia,CZ,Liberecký Kraj,,1289,1289
Dvorce,49.8333,17.5477,Czechia,CZ,Moravskoslezský Kraj,,1286,1286
Sudoměřice,48.8672,17.2568,Czechia,CZ,Jihomoravský Kraj,,1285,1285
Příšovice,50.5782,15.0840,Czechia,CZ,Liberecký Kraj,,1283,1283
Bechlín,50.4162,14.3410,Czechia,CZ,Ústecký Kraj,,1283,1283
Těšany,49.0396,16.7700,Czechia,CZ,Jihomoravský Kraj,,1281,1281
Oskava,49.8952,17.1322,Czechia,CZ,Olomoucký Kraj,,1281,1281
Velký Beranov,49.4051,15.6670,Czechia,CZ,Vysočina,,1280,1280
Přemyslovice,49.5564,16.9558,Czechia,CZ,Olomoucký Kraj,,1280,1280
Čížová,49.3568,14.0931,Czechia,CZ,Jihočeský Kraj,,1278,1278
Velké Svatoňovice,50.5317,16.0286,Czechia,CZ,Královéhradecký Kraj,,1277,1277
Světice,49.9701,14.6659,Czechia,CZ,Středočeský Kraj,,1274,1274
Velešovice,49.1792,16.8491,Czechia,CZ,Jihomoravský Kraj,,1272,1272
Senomaty,50.0983,13.6538,Czechia,CZ,Středočeský Kraj,,1272,1272
Dolní Loućky,49.3610,16.3587,Czechia,CZ,Vysočina,,1271,1271
Zbraslav,49.2216,16.2942,Czechia,CZ,Jihomoravský Kraj,,1271,1271
Obecnice,49.7162,13.9474,Czechia,CZ,Středočeský Kraj,,1271,1271
Mikulovice,49.9895,15.7754,Czechia,CZ,Pardubický Kraj,,1270,1270
Chuchelná,49.9866,18.1166,Czechia,CZ,Moravskoslezský Kraj,,1270,1270
Dolní Cerekev,49.3445,15.4566,Czechia,CZ,Vysočina,,1270,1270
Strunkovice nad Blanicí,49.0841,14.0552,Czechia,CZ,Jihočeský Kraj,,1270,1270
Brněnec,49.6274,16.5221,Czechia,CZ,Pardubický Kraj,,1269,1269
Cítov,50.3723,14.3982,Czechia,CZ,Středočeský Kraj,,1269,1269
Novosedly,48.8371,16.4927,Czechia,CZ,Jihomoravský Kraj,,1269,1269
Libice nad Cidlinou,50.1268,15.1783,Czechia,CZ,Středočeský Kraj,,1268,1268
Jaroslavice,48.7566,16.2335,Czechia,CZ,Jihomoravský Kraj,,1267,1267
Staré Sedliště,49.7445,12.6942,Czechia,CZ,Plzeňský Kraj,,1267,1267
Hromnice,49.8492,13.4415,Czechia,CZ,Plzeňský Kraj,,1266,1266
Chocerady,49.8730,14.8021,Czechia,CZ,Středočeský Kraj,,1265,1265
Holasice,49.0759,16.6076,Czechia,CZ,Jihomoravský Kraj,,1261,1261
Pomezí,49.7103,16.3173,Czechia,CZ,Pardubický Kraj,,1261,1261
Braňany,50.5430,13.7003,Czechia,CZ,Ústecký Kraj,,1260,1260
Leština,49.8688,16.9275,Czechia,CZ,Olomoucký Kraj,,1258,1258
Rybí,49.6007,18.0759,Czechia,CZ,Moravskoslezský Kraj,,1258,1258
Horní Počaply,50.4245,14.3900,Czechia,CZ,Ústecký Kraj,,1258,1258
Čejč,48.9466,16.9651,Czechia,CZ,Jihomoravský Kraj,,1258,1258
Vidnava,50.3723,17.1863,Czechia,CZ,Olomoucký Kraj,,1256,1256
Hostomice,50.5878,13.8081,Czechia,CZ,Ústecký Kraj,,1254,1254
Ladná,48.8054,16.8723,Czechia,CZ,Jihomoravský Kraj,,1254,1254
Štítina,49.9149,18.0125,Czechia,CZ,Moravskoslezský Kraj,,1251,1251
Bošovice,49.0535,16.8368,Czechia,CZ,Jihomoravský Kraj,,1251,1251
Chotíkov,49.7930,13.3177,Czechia,CZ,Plzeňský Kraj,,1250,1250
Kačice,50.1627,13.9882,Czechia,CZ,Středočeský Kraj,,1248,1248
Tmaň,49.9072,14.0339,Czechia,CZ,Středočeský Kraj,,1247,1247
Senohraby,49.8955,14.7182,Czechia,CZ,Středočeský Kraj,,1246,1246
Pozlovice,49.1292,17.7693,Czechia,CZ,Zlínský Kraj,,1244,1244
Sedlice,49.3772,13.9390,Czechia,CZ,Jihočeský Kraj,,1242,1242
Radím,50.0701,15.0125,Czechia,CZ,Středočeský Kraj,,1240,1240
Dobřejovice,49.9817,14.5783,Czechia,CZ,Středočeský Kraj,,1239,1239
Hudlice,49.9611,13.9707,Czechia,CZ,Středočeský Kraj,,1238,1238
Jenišovice,50.6278,15.1366,Czechia,CZ,Liberecký Kraj,,1237,1237
Údlice,50.4407,13.4575,Czechia,CZ,Ústecký Kraj,,1237,1237
Mirotice,49.4292,14.0370,Czechia,CZ,Jihočeský Kraj,,1237,1237
Petrov nad Desnou,50.0055,17.0443,Czechia,CZ,Olomoucký Kraj,,1236,1236
Chroustovice,49.9556,15.9915,Czechia,CZ,Pardubický Kraj,,1236,1236
Dolní Žandov,50.0181,12.5511,Czechia,CZ,Karlovarský Kraj,,1234,1234
Blažovice,49.1657,16.7861,Czechia,CZ,Jihomoravský Kraj,,1232,1232
Krumvíř,48.9890,16.9103,Czechia,CZ,Jihomoravský Kraj,,1232,1232
Středokluky,50.1323,14.2343,Czechia,CZ,Středočeský Kraj,,1231,1231
Provodov,50.3871,16.1080,Czechia,CZ,Královéhradecký Kraj,,1231,1231
Staré Křečany,50.9505,14.4963,Czechia,CZ,Ústecký Kraj,,1231,1231
Drahelčice,50.0319,14.2030,Czechia,CZ,Středočeský Kraj,,1229,1229
Přerov nad Labem,50.1603,14.8251,Czechia,CZ,Středočeský Kraj,,1229,1229
Liteň,49.9038,14.1490,Czechia,CZ,Středočeský Kraj,,1229,1229
Pilníkov,50.5325,15.8203,Czechia,CZ,Královéhradecký Kraj,,1229,1229
Velká Losenice,49.5807,15.8368,Czechia,CZ,Vysočina,,1226,1226
Stráž,49.6689,12.7755,Czechia,CZ,Plzeňský Kraj,,1226,1226
Chvalšiny,48.8541,14.2111,Czechia,CZ,Jihočeský Kraj,,1224,1224
Prusinovice,49.3790,17.5871,Czechia,CZ,Zlínský Kraj,,1223,1223
Hroznová Lhota,48.9079,17.4170,Czechia,CZ,Jihomoravský Kraj,,1222,1222
Volduchy,49.7762,13.6231,Czechia,CZ,Plzeňský Kraj,,1221,1221
Hostouň,49.5598,12.7715,Czechia,CZ,Plzeňský Kraj,,1221,1221
Morávka,49.5961,18.5247,Czechia,CZ,Moravskoslezský Kraj,,1219,1219
Vysoký Újezd,49.9922,14.2063,Czechia,CZ,Středočeský Kraj,,1216,1216
Jindřichov,50.2518,17.5191,Czechia,CZ,Moravskoslezský Kraj,,1216,1216
Dolní Újezd,49.5460,17.5355,Czechia,CZ,Olomoucký Kraj,,1210,1210
Vráž,49.9834,14.1290,Czechia,CZ,Středočeský Kraj,,1209,1209
Předboj,50.2255,14.4768,Czechia,CZ,Středočeský Kraj,,1208,1208
Budišov,49.2714,16.0039,Czechia,CZ,Vysočina,,1205,1205
Žlutava,49.1998,17.4904,Czechia,CZ,Zlínský Kraj,,1204,1204
Majetín,49.4981,17.3332,Czechia,CZ,Olomoucký Kraj,,1203,1203
Doubrava,49.8587,18.4802,Czechia,CZ,Moravskoslezský Kraj,,1201,1201
Malá Skála,50.6464,15.1955,Czechia,CZ,Liberecký Kraj,,1201,1201
Lipovec,49.3840,16.8059,Czechia,CZ,Jihomoravský Kraj,,1199,1199
Žulová,50.3093,17.0988,Czechia,CZ,Olomoucký Kraj,,1197,1197
Vintířov,50.2339,12.7176,Czechia,CZ,Karlovarský Kraj,,1196,1196
Choltice,49.9878,15.6195,Czechia,CZ,Pardubický Kraj,,1193,1193
Vrbovec,48.7998,16.1006,Czechia,CZ,Jihomoravský Kraj,,1191,1191
Blížkovice,48.9998,15.8348,Czechia,CZ,Jihomoravský Kraj,,1190,1190
Opatov,49.8250,16.5046,Czechia,CZ,Pardubický Kraj,,1190,1190
Kobylnice,49.1381,16.7318,Czechia,CZ,Jihomoravský Kraj,,1189,1189
Vojkovice,49.0514,16.6082,Czechia,CZ,Jihomoravský Kraj,,1188,1188
Meclov,49.5057,12.8809,Czechia,CZ,Plzeňský Kraj,,1188,1188
Černošín,49.8162,12.8839,Czechia,CZ,Plzeňský Kraj,,1187,1187
Mistřice,49.0867,17.5360,Czechia,CZ,Zlínský Kraj,,1185,1185
Lípa,49.5542,15.5447,Czechia,CZ,Vysočina,,1184,1184
Čeperka,50.1331,15.7733,Czechia,CZ,Královéhradecký Kraj,,1183,1183
Raduň,49.8929,17.9433,Czechia,CZ,Moravskoslezský Kraj,,1182,1182
Újezd,49.1681,17.9061,Czechia,CZ,Zlínský Kraj,,1182,1182
Potštát,49.6369,17.6518,Czechia,CZ,Olomoucký Kraj,,1182,1182
Chlebičov,49.9594,17.9675,Czechia,CZ,Moravskoslezský Kraj,,1181,1181
Radonice,50.2981,13.2847,Czechia,CZ,Ústecký Kraj,,1177,1177
Merklín,49.5605,13.1979,Czechia,CZ,Plzeňský Kraj,,1176,1176
Osečná,50.6950,14.9215,Czechia,CZ,Liberecký Kraj,,1176,1176
Sudkov,49.9190,16.9452,Czechia,CZ,Olomoucký Kraj,,1175,1175
Mostek,50.4863,15.6963,Czechia,CZ,Královéhradecký Kraj,,1175,1175
Verneřice,50.6612,14.3012,Czechia,CZ,Ústecký Kraj,,1174,1174
Dolní Podluží,50.8800,14.5952,Czechia,CZ,Liberecký Kraj,,1173,1173
Trnava,49.2960,17.8419,Czechia,CZ,Zlínský Kraj,,1173,1173
Zátor,50.0341,17.5930,Czechia,CZ,Moravskoslezský Kraj,,1171,1171
Tetčice,49.1703,16.4056,Czechia,CZ,Jihomoravský Kraj,,1170,1170
Moutnice,49.0493,16.7374,Czechia,CZ,Jihomoravský Kraj,,1169,1169
Netvořice,49.8158,14.5183,Czechia,CZ,Středočeský Kraj,,1169,1169
Jaroměřice,49.6256,16.7519,Czechia,CZ,Pardubický Kraj,,1169,1169
Úsov,49.7983,17.0106,Czechia,CZ,Olomoucký Kraj,,1168,1168
Hrabyně,49.8825,18.0549,Czechia,CZ,Moravskoslezský Kraj,,1168,1168
Skrbeň,49.6412,17.1765,Czechia,CZ,Olomoucký Kraj,,1167,1167
Bohdalov,49.4793,15.8759,Czechia,CZ,Vysočina,,1166,1166
Vladislav,49.2102,15.9883,Czechia,CZ,Vysočina,,1165,1165
Stachy,49.1019,13.6666,Czechia,CZ,Jihočeský Kraj,,1164,1164
Louňovice,49.9823,14.7618,Czechia,CZ,Středočeský Kraj,,1163,1163
Lukavice,50.0603,16.4821,Czechia,CZ,Pardubický Kraj,,1162,1162
Svojetice,49.9715,14.7386,Czechia,CZ,Středočeský Kraj,,1160,1160
Cerhovice,49.8496,13.8349,Czechia,CZ,Plzeňský Kraj,,1159,1159
Rataje,49.2713,17.3356,Czechia,CZ,Zlínský Kraj,,1159,1159
Holásky,49.1434,16.6509,Czechia,CZ,Jihomoravský Kraj,,1158,1158
Jevišovice,48.9874,15.9899,Czechia,CZ,Jihomoravský Kraj,,1158,1158
Radiměř,49.6995,16.4313,Czechia,CZ,Pardubický Kraj,,1158,1158
Jimramov,49.6372,16.2264,Czechia,CZ,Vysočina,,1157,1157
Velké Albrechtice,49.7504,18.0440,Czechia,CZ,Moravskoslezský Kraj,,1155,1155
Perštejn,50.3818,13.1103,Czechia,CZ,Karlovarský Kraj,,1155,1155
Olbramovice,48.9889,16.3975,Czechia,CZ,Jihomoravský Kraj,,1154,1154
Rouchovany,49.0704,16.1076,Czechia,CZ,Vysočina,,1154,1154
Traplice,49.1309,17.4362,Czechia,CZ,Zlínský Kraj,,1153,1153
Velehrad,49.1054,17.3943,Czechia,CZ,Zlínský Kraj,,1153,1153
Želiv,49.5299,15.2218,Czechia,CZ,Vysočina,,1153,1153
Studnice,50.4213,16.0900,Czechia,CZ,Královéhradecký Kraj,,1152,1152
Radslavice,49.4782,17.5166,Czechia,CZ,Olomoucký Kraj,,1151,1151
Suchá Loz,48.9700,17.7138,Czechia,CZ,Zlínský Kraj,,1151,1151
Manětín,49.9919,13.2333,Czechia,CZ,Karlovarský Kraj,,1151,1151
Mokré Lazce,49.9046,18.0296,Czechia,CZ,Moravskoslezský Kraj,,1147,1147
Bílá Lhota,49.7095,16.9751,Czechia,CZ,Olomoucký Kraj,,1147,1147
Bystřec,50.0117,16.6191,Czechia,CZ,Pardubický Kraj,,1146,1146
Tupesy,49.0843,17.3698,Czechia,CZ,Zlínský Kraj,,1143,1143
Kokory,49.4948,17.3755,Czechia,CZ,Olomoucký Kraj,,1143,1143
Všemyslice,49.2170,14.3579,Czechia,CZ,Jihočeský Kraj,,1143,1143
Sobotín,50.0117,17.0908,Czechia,CZ,Olomoucký Kraj,,1142,1142
Příchovice,49.5621,13.3394,Czechia,CZ,Plzeňský Kraj,,1141,1141
Velký Borek,50.3454,14.5153,Czechia,CZ,Středočeský Kraj,,1140,1140
Úhonice,50.0434,14.1863,Czechia,CZ,Středočeský Kraj,,1139,1139
Zabrušany,50.6050,13.7876,Czechia,CZ,Ústecký Kraj,,1136,1136
Hlásná Třebaň,49.9223,14.1987,Czechia,CZ,Středočeský Kraj,,1134,1134
Všemina,49.2810,17.8768,Czechia,CZ,Zlínský Kraj,,1132,1132
Lašťany,49.6750,17.3192,Czechia,CZ,Olomoucký Kraj,,1131,1131
Ostrov u Macochy,49.3824,16.7627,Czechia,CZ,Jihomoravský Kraj,,1129,1129
Ohrazenice,50.5977,15.1261,Czechia,CZ,Liberecký Kraj,,1126,1126
Černožice,50.3187,15.8741,Czechia,CZ,Královéhradecký Kraj,,1125,1125
Sivice,49.2037,16.7826,Czechia,CZ,Jihomoravský Kraj,,1125,1125
Mrákov,49.4033,12.9512,Czechia,CZ,Plzeňský Kraj,,1124,1124
Opatovice,49.0751,16.6410,Czechia,CZ,Jihomoravský Kraj,,1120,1120
Kout na Šumavě,49.4027,13.0021,Czechia,CZ,Plzeňský Kraj,,1120,1120
Žarošice,49.0407,16.9671,Czechia,CZ,Jihomoravský Kraj,,1117,1117
Malý Újezd,50.3325,14.5297,Czechia,CZ,Středočeský Kraj,,1116,1116
Skuhrov nad Bělou,50.2295,16.2924,Czechia,CZ,Královéhradecký Kraj,,1115,1115
Mochtín,49.3605,13.3569,Czechia,CZ,Plzeňský Kraj,,1115,1115
Postřekov,49.4584,12.8068,Czechia,CZ,Plzeňský Kraj,,1114,1114
Měčín,49.4802,13.4029,Czechia,CZ,Plzeňský Kraj,,1114,1114
Šatov,48.7932,16.0099,Czechia,CZ,Jihomoravský Kraj,,1113,1113
Týnec,48.7795,17.0132,Czechia,CZ,Jihomoravský Kraj,,1112,1112
Nová Cerekev,49.4173,15.1168,Czechia,CZ,Vysočina,,1112,1112
Miskovice,49.9462,15.2048,Czechia,CZ,Středočeský Kraj,,1111,1111
Podlesí,49.6904,13.9819,Czechia,CZ,Středočeský Kraj,,1110,1110
Kněžpole,49.0986,17.5167,Czechia,CZ,Zlínský Kraj,,1110,1110
Chuderov,50.6887,14.0463,Czechia,CZ,Ústecký Kraj,,1109,1109
Zdiměřice,49.9789,14.5314,Czechia,CZ,Středočeský Kraj,,1107,1107
Suchdol,49.9525,15.1666,Czechia,CZ,Středočeský Kraj,,1107,1107
Krásná Hora nad Vltavou,49.6047,14.2775,Czechia,CZ,Středočeský Kraj,,1105,1105
Benecko,50.6664,15.5483,Czechia,CZ,Liberecký Kraj,,1104,1104
Dubicko,49.8281,16.9627,Czechia,CZ,Olomoucký Kraj,,1102,1102
Březina,49.2816,16.7495,Czechia,CZ,Jihomoravský Kraj,,1100,1100
Vigantice,49.4438,18.1840,Czechia,CZ,Zlínský Kraj,,1100,1100
Osoblaha,50.2752,17.7153,Czechia,CZ,Moravskoslezský Kraj,,1100,1100
Ostřešany,49.9935,15.8054,Czechia,CZ,Pardubický Kraj,,1099,1099
Holubov,48.8901,14.3211,Czechia,CZ,Jihočeský Kraj,,1099,1099
Braškov,50.1021,14.1008,Czechia,CZ,Středočeský Kraj,,1098,1098
Ženklava,49.5636,18.1072,Czechia,CZ,Moravskoslezský Kraj,,1098,1098
Čisovice,49.8635,14.3148,Czechia,CZ,Středočeský Kraj,,1098,1098
Rozdrojovice,49.2547,16.5099,Czechia,CZ,Jihomoravský Kraj,,1096,1096
Nová Ves,50.3129,14.3083,Czechia,CZ,Středočeský Kraj,,1096,1096
Stonařov,49.2822,15.5856,Czechia,CZ,Vysočina,,1096,1096
Machov,50.4993,16.2770,Czechia,CZ,Královéhradecký Kraj,,1096,1096
Tlustice,49.8501,13.8857,Czechia,CZ,Středočeský Kraj,,1095,1095
Herálec,49.5309,15.4571,Czechia,CZ,Vysočina,,1094,1094
Kněždub,48.8867,17.3955,Czechia,CZ,Jihomoravský Kraj,,1092,1092
Vitice,50.0311,14.9146,Czechia,CZ,Středočeský Kraj,,1092,1092
Dublovice,49.6719,14.3609,Czechia,CZ,Středočeský Kraj,,1092,1092
Brloh,48.9300,14.2186,Czechia,CZ,Jihočeský Kraj,,1091,1091
Cítoliby,50.3328,13.8122,Czechia,CZ,Ústecký Kraj,,1090,1090
Poniklá,50.6616,15.4634,Czechia,CZ,Liberecký Kraj,,1089,1089
Jarošov nad Nežárkou,49.1900,15.0674,Czechia,CZ,Jihočeský Kraj,,1088,1088
Moravské Knínice,49.2933,16.5018,Czechia,CZ,Jihomoravský Kraj,,1087,1087
Vysoká Pec,50.5204,13.4703,Czechia,CZ,Ústecký Kraj,,1086,1086
Kramolna,50.4207,16.1349,Czechia,CZ,Královéhradecký Kraj,,1085,1085
Praskačka,50.1729,15.7428,Czechia,CZ,Královéhradecký Kraj,,1085,1085
Závišice,49.6132,18.1030,Czechia,CZ,Moravskoslezský Kraj,,1084,1084
Česká Bělá,49.6430,15.6910,Czechia,CZ,Vysočina,,1084,1084
Roztoky,50.0268,13.8679,Czechia,CZ,Středočeský Kraj,,1084,1084
Bedihošť,49.4483,17.1665,Czechia,CZ,Olomoucký Kraj,,1083,1083
Kyšice,49.7533,13.4863,Czechia,CZ,Plzeňský Kraj,,1083,1083
Nesovice,49.1511,17.0810,Czechia,CZ,Jihomoravský Kraj,,1083,1083
Modlany,50.6506,13.8954,Czechia,CZ,Ústecký Kraj,,1081,1081
Kozolupy,49.7639,13.2522,Czechia,CZ,Plzeňský Kraj,,1079,1079
Družec,50.1031,14.0455,Czechia,CZ,Středočeský Kraj,,1078,1078
Deblín,49.3204,16.3465,Czechia,CZ,Jihomoravský Kraj,,1077,1077
Javornice,50.1714,16.3493,Czechia,CZ,Královéhradecký Kraj,,1074,1074
Uherčice,48.9678,16.6534,Czechia,CZ,Jihomoravský Kraj,,1072,1072
Višňové,48.9825,16.1503,Czechia,CZ,Jihomoravský Kraj,,1072,1072
Skřivany,50.2686,15.4993,Czechia,CZ,Královéhradecký Kraj,,1071,1071
Olomučany,49.3309,16.6717,Czechia,CZ,Jihomoravský Kraj,,1071,1071
Roztoky u Jilemnice,50.5638,15.4998,Czechia,CZ,Liberecký Kraj,,1070,1070
Načeradec,49.6102,14.9064,Czechia,CZ,Středočeský Kraj,,1070,1070
Brodce,50.3307,14.8693,Czechia,CZ,Středočeský Kraj,,1066,1066
Chyšky,49.5235,14.4276,Czechia,CZ,Středočeský Kraj,,1066,1066
Sokoleč,50.0985,15.1070,Czechia,CZ,Středočeský Kraj,,1063,1063
Vrbice,48.9151,16.8978,Czechia,CZ,Jihomoravský Kraj,,1063,1063
Klučov,50.0951,14.9101,Czechia,CZ,Středočeský Kraj,,1063,1063
